id_tarifario;id_tipo_metodologia;nom_tipo_metodologia;id_metodologia;nom_metodologia;id_duracion;duracion;id_nivel_aceptacion;des_nivel_aceptacion;id_origen_db;origen_db;id_muestra;muestra;operador_muestra;valor_muestra;id_cobertura;nom_cobertura;precio;id_pob_objetivo;des_pob_objetivo
;;Cuantitativos;;Telefónica en Hogares;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;81000;;Entrevistas telefónica
;;Cuantitativos;;Telefónica en Hogares;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;62000;;Entrevistas telefónica
;;Cuantitativos;;Telefónica en Hogares;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;69000;;Entrevistas telefónica
;;Cuantitativos;;Telefónica en Hogares;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;72000;;Entrevistas telefónica
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;42000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;59000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;66000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;30000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;52000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;56000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;29000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;47000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;50000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;39000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;54000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;59000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;29000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;45000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;50000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;28000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;39000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;45000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;36000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;50000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;54000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;26000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;40000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;45000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;25000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;28000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;32000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;48000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;73000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;35000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;58000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;34000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;52000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;56000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;44000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;68000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;40000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;52000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;58000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;32000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;45000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;51000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;42000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;55000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;30000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;46000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;51000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;28000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;34000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;39000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;60000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;85000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;94000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;50000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;72000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;77000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;40000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;69000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;55000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;77000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;94000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;48000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;69000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;38000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;54000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;52000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;68000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;88000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;36000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;55000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;34000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;47000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;44000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;74000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;113000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;131000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;107000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;95000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;96000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;86000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;69000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;96000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;119000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;77000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;96000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;107000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;57000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;81000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;92000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;64000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;88000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;56000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;81000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;92000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;51000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;63000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;79000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;125000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;148000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;72000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;119000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;121000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;69000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;106000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;73000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;106000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;131000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;82000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;102000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;89000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;101000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;68000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;94000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;116000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;90000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;101000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;58000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;67000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;63000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;100000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;120000;;Entrevistas cara A Cara
