id_tarifario;id_tipo_metodologia;nom_tipo_metodologia;id_metodologia;nom_metodologia;id_duracion;duracion;id_nivel_aceptacion;des_nivel_aceptacion;id_origen_db;origen_db;id_muestra;muestra;operador_muestra;valor_muestra;id_cobertura;nom_cobertura;precio;id_pob_objetivo;des_pob_objetivo
;;Cuantitativos;;Locación Central;;De 46 a 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;79000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;125000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;148000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;72000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;119000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;121000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;69000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;106000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;73000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;106000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Menos de 300;;;;Municipios;131000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;82000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;102000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;65000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;89000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;;;Más de 600;;;;Municipios;101000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Principales;68000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Ciudades Intermedias;94000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Menos de 300;;;;Municipios;116000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Principales;62000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Ciudades Intermedias;90000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Entre 301 y 600;;;;Municipios;101000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Principales;58000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Ciudades Intermedias;67000;;Entrevistas cara A Cara
;;Cuantitativos;;Locación Central;;Más de 60 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;;;Más de 600;;;;Municipios;63000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;100000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;120000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;130000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;95000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;124000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;90000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;118000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;95000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;124000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;90000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;118000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;86000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;104000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;112000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;90000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;108000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;117000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;86000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;103000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;111000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;82000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;98000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;< 15 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;106000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;120000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;144000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;156000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;137000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;149000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;130000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;142000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;114000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;137000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;148000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;130000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;141000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;104000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;124000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;134000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;109000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;131000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;142000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;104000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;125000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;135000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;99000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;119000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 16 a 30 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;129000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;130000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;156000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;169000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;124000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;149000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;161000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;118000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;142000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;153000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;124000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;149000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;161000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;118000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;142000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;153000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;112000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;135000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Media (De 3 a 6 encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;146000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;118000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;142000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;153000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;112000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Intermedias;135000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Municipios;146000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Principales;107000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Ciudades Intermedias;129000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 31 a 45 minutos;;Facíl (Mas de 6 encuestas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Más de 600;;;;Municipios;139000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Principales;140000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Ciudades Intermedias;168000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Menos de 300;;;;Municipios;182000;;Entrevistas cara A Cara
;;Cuantitativos;;Entrevistas cita previa en empresas;;De 46 a 60 minutos;;Dificil (3 o menos encuestas efectivas de cada 10 contactos);;BDD del CNC Confecamaras y/o Directorio Telefonico;;Entre 301 y 600;;;;Ciudades Principales;133000;;Entrevistas cara A Cara
